E_L93	N_L93	nb_m2	g_m2	Nb_0.25m2	g_0.25m2	Points	Annee
373354.522	6411071.213	30	133.688098199415	7.5	33.4220245498537	H_11	2008
372509.954	6410516.812	28	194.269037260942	7	48.5672593152354	H_12	2008
372585.26	6410216.065	66	466.388049002361	16.5	116.59701225059	H_13	2008
372759.527	6409971.731	0	0	0	0,0	H_2	2008
372610.544	6410306.597	4	24.8493380075615	1	6.21233450189038	H_3	2008
372937.882	6410819.067	2	13.7920362808327	0.5	3.44800907020817	H_4	2008
372348.006	6410453.474	58	383.427545595078	14.5	95.8568863987694	H_5	2008
373152.584	6410456.98	2	6.13470745340132	0.5	1.53367686335033	H_6	2008
372462.454	6410459.285	20	85.3036316665463	5	21.3259079166366	H_7	2008
372902.152	6410463.731	48	185.613462755183	12	46.4033656887958	H_8	2008
372671.685	6410153.885	8	77.0665211983697	2	19.2666302995924	H_9	2008
370153.331	6410613.234	0	0	0	0,0	I_1	2008
369911.559	6410770.009	8	80.2655511634547	4	40.1327755817274	I_2	2008
370553.456	6411195.819	0	0	0	0,0	I_3	2008
370361.2	6411045.375	6	31.8415195641997	3	15.9207597820999	I_4	2008
370427.543	6411154.8	34	173.567080413835	17	86.7835402069175	I_5	2008
370357.22	6410899.343	4	37.3172263297624	2	18.6586131648812	I_6	2008
370131.112	6410747.655	4	55.2236387276165	2	27.6118193638083	I_7	2008
370373.584	6411115.743	0	0	0	0,0	I_8	2008
370505.858	6411208.03	4	44.6091885915847	2	22.3045942957923	I_9	2008
370362.039	6408787.223	20	79.039758877083	10	39.5198794385415	J_1	2008
370217.738	6409386.428	0	0	0	0,0	J_2	2008
369438.642	6409735.939	2	24.0465075827706	1	12.0232537913853	J_3	2008
370633.134	6409016.211	0	0	0	0,0	J_4	2008
369625.358	6409574.567	8	50.226417358768	4	25.113208679384	J_5	2008
370499.019	6409108.12	44	163.764887068023	22	81.8824435340117	J_6	2008
370512.693	6409335.224	0	0	0	0,0	J_7	2008
370300.578	6408998.501	68	315.590452957956	34	157.795226478978	J_8	2008
370625.726	6408927.037	12	135.875821319923	6	67.9379106599617	J_9	2008
375196.171	6409297.707	8	63.9620336254197	2	15.9905084063549	S1_1	2008
374912.778	6408615.798	26	168.88556320148	6.5	42.2213908003701	S1_10	2008
375550.661	6409526.052	32	121.722151849709	8	30.4305379624273	S1_11	2008
376047.579	6409055.453	20	133.094075621859	5	33.2735189054647	S1_12	2008
374984.711	6408787.529	48	340.609642354072	12	85.1524105885179	S1_13	2008
376106.379	6409042.718	62	405.46803175216	15.5	101.36700793804	S1_14	2008
375532.633	6409230.856	28	251.051612000779	7	62.7629030001948	S1_15	2008
376111.041	6408701.063	32	232.493096850641	8	58.1232742126601	S1_16	2008
376179.241	6408712.155	18	113.200121232292	4.5	28.3000303080731	S1_17	2008
375378.258	6408854.741	24	188.190492761957	6	47.0476231904892	S1_18	2008
375697.905	6409711.333	18	135.649239738807	4.5	33.9123099347017	S1_19	2008
375781.299	6409399.198	0	0	0	0,0	S1_2	2008
376429.14	6408751.021	72	405.069502859828	18	101.267375714957	S1_20	2008
376322.834	6409164.655	50	260.924081936227	12.5	65.2310204840566	S1_21	2008
375321.006	6408614.752	0	0	0	0,0	S1_22	2008
375366.658	6408792.44	12	81.1588283377906	3	20.2897070844477	S1_3	2008
376429.028	6408910.139	96	595.56888449556	24	148.89222112389	S1_4	2008
375274.168	6408496.448	6	47.0349255159101	1.5	11.7587313789775	S1_5	2008
376050.476	6409168.305	18	108.621645422657	4.5	27.1554113556642	S1_6	2008
375669.597	6409409.852	0	0	0	0,0	S1_7	2008
375227.556	6409894.638	10	69.976243472961	2.5	17.4940608682402	S1_8	2008
375431.433	6408899.266	22	95.225656841491	5.5	23.8064142103727	S1_9	2008
379515.36	6405165.728	0	0	0	0,0	S4_1	2008
378954.16	6403730.592	0	0	0	0,0	S4_10	2008
378403.32	6406216.405	66	289.396913145545	16.5	72.3492282863862	S4_11	2008
379101.544	6405467.195	4	19.520339071773	1	4.88008476794324	S4_12	2008
378426.108	6405183.084	0	0	0	0,0	S4_13	2008
379716.117	6404782.678	8	68.9199003601408	2	17.2299750900352	S4_14	2008
378497.215	6405804.41	8	110.897449490844	2	27.724362372711	S4_15	2008
379001.655	6405745.774	0	0	0	0,0	S4_16	2008
379151.821	6403790.946	0	0	0	0,0	S4_17	2008
378188.493	6405566.931	0	0	0	0,0	S4_18	2008
379393.399	6404270.2	8	88.3817323402244	2	22.0954330850561	S4_19	2008
379170.11	6406178.207	6	65.6732853333788	1.5	16.4183213333447	S4_2	2008
378632.403	6403882.444	0	0	0	0,0	S4_20	2008
379066.691	6405865.667	0	0	0	0,0	S4_21	2008
379360.98	6404240.706	0	0	0	0,0	S4_22	2008
379859.298	6405336.194	0	0	0	0,0	S4_23	2008
379251.518	6404913.864	18	183.335326376412	4.5	45.833831594103	S4_24	2008
378440.28	6405837.557	10	39.0675583735942	2.5	9.76688959339855	S4_25	2008
379886.688	6404581.109	14	110.522722425384	3.5	27.630680606346	S4_26	2008
378888.891	6405858.964	2	18.4431325689709	0.5	4.61078314224272	S4_27	2008
378382.92	6405988.263	152	320.600512477226	38	80.1501281193065	S4_28	2008
378446.287	6406142.621	54	198.806043304628	13.5	49.7015108261569	S4_29	2008
378777.517	6405546.751	0	0	0	0,0	S4_3	2008
378963.006	6405715.106	0	0	0	0,0	S4_31	2008
379396.356	6406187.219	4	35.4428236709276	1	8.8607059177319	S4_32	2008
379979.958	6404481.61	22	200.882350335289	5.5	50.2205875838222	S4_33	2008
378205.221	6404740.264	2	18.4431325689709	0.5	4.61078314224272	S4_34	2008
379907.648	6405226.347	0	0	0	0,0	S4_35	2008
378869.092	6404266.934	12	128.683338892721	3	32.1708347231802	S4_36	2008
379968.745	6404164.581	0	0	0	0,0	S4_37	2008
379165.593	6404797.332	0	0	0	0,0	S4_38	2008
379718.107	6405000.471	0	0	0	0,0	S4_39	2008
378625.768	6403835.414	0	0	0	0,0	S4_4	2008
378308.979	6404940.269	32	216.201631553797	8	54.0504078884493	S4_40	2008
378943.041	6405105.309	34	183.793739578142	8.5	45.9484348945354	S4_41	2008
379061.965	6404306.703	14	99.8680504079686	3.5	24.9670126019922	S4_42	2008
378558.749	6405567.539	0	0	0	0,0	S4_44	2008
379202.552	6404364.009	20	133.202434409774	5	33.3006086024435	S4_45	2008
378908.708	6405179.813	54	335.779978689387	13.5	83.9449946723467	S4_46	2008
378262.351	6404830.736	80	354.747455777913	20	88.6868639444782	S4_47	2008
379577.367	6404844.257	6	72.4838989468238	1.5	18.120974736706	S4_48	2008
378415.527	6404390.144	22	112.203225238613	5.5	28.0508063096533	S4_49	2008
379314.714	6404144.057	0	0	0	0,0	S4_5	2008
378528.287	6405793.826	54	214.254188731822	13.5	53.5635471829555	S4_50	2008
378238.909	6405615.393	0	0	0	0,0	S4_51	2008
379786.009	6404964.361	0	0	0	0,0	S4_52	2008
379422.726	6403972.28	4	45.1475000562519	1	11.286875014063	S4_53	2008
379055.212	6405383.803	4	16.5924935427717	1	4.14812338569293	S4_58	2008
378331.313	6405462.182	4	52.5118350588318	1	13.1279587647079	S4_6	2008
379364.859	6405653.505	0	0	0	0,0	S4_8	2008
378390.457	6405187.775	10	84.9087944158423	2.5	21.2271986039606	S4_9	2008
373312.936	6411947.163	68	223.819520205602	17	55.9548800514005	S6_1	2008
372724.339	6412050.826	50	218.902523634145	12.5	54.7256309085361	S6_10	2008
372134.713	6410632.029	54	427.575695581698	13.5	106.893923895425	S6_11	2008
373265.436	6411637.415	58	366.386114252572	14.5	91.596528563143	S6_12	2008
373701.335	6411631.386	12	86.5208996181127	3	21.6302249045282	S6_13	2008
372714.282	6411453.528	6	28.8540072361091	1.5	7.21350180902728	S6_14	2008
373118.987	6412390.554	4	46.1138052108154	1	11.5284513027039	S6_15	2008
373809.858	6411585.557	36	223.823784212899	9	55.9559460532248	S6_16	2008
373711.571	6411499.867	28	146.442218669702	7	36.6105546674255	S6_17	2008
372433.973	6411726	48	208.606679327082	12	52.1516698317705	S6_18	2008
372455.375	6411060.211	2	22.0672976280449	0.5	5.51682440701122	S6_19	2008
372817.123	6412431.196	22	121.486703880966	5.5	30.3716759702415	S6_2	2008
373177.489	6411551.181	28	222.546950957643	7	55.6367377394108	S6_20	2008
372893.187	6411401.501	40	133.243748427975	10	33.3109371069939	S6_21	2008
373040.471	6411992.754	10	79.6211600794663	2.5	19.9052900198666	S6_22	2008
373028.095	6412491.985	0	0	0	0,0	S6_23	2008
372142.216	6411490.367	42	317.143417203899	10.5	79.2858543009748	S6_24	2008
372375.119	6412486.233	14	132.477772305432	3.5	33.1194430763579	S6_25	2008
372274.978	6411025.623	24	229.563767675076	6	57.390941918769	S6_26	2008
372358.099	6411506.19	10	63.8253815943704	2.5	15.9563453985926	S6_27	2008
373209.339	6411684.79	16	74.6643661661823	4	18.6660915415456	S6_28	2008
372714.667	6411591.265	12	123.991404385761	3	30.9978510964403	S6_3	2008
372036.686	6411966.887	24	74.6724473125458	6	18.6681118281364	S6_4	2008
373195.635	6412107.682	74	109.6875345545	18.5	27.421883638625	S6_5	2008
372303.924	6412093.997	10	107.679616473512	2.5	26.9199041183781	S6_6	2008
373031.172	6412191.62	14	37.5748330546805	3.5	9.39370826367013	S6_7	2008
373313.455	6411907.821	14	76.5534898801765	3.5	19.1383724700441	S6_8	2008
372463.146	6411905.761	126	645.732127043256	31.5	161.433031760814	S6_9	2008
370744.674	6410536.364	4	41.9006235783871	1	10.4751558945968	Z1_1	2008
371327.572	6410733.858	62	383.278794158888	15.5	95.8196985397219	Z1_10	2008
370703.033	6411520.04	12	68.4357813177762	3	17.108945329444	Z1_11	2008
372077.497	6409778.47	24	164.085486630551	6	41.0213716576377	Z1_12	2008
370521.843	6410256.183	30	331.305169726527	7.5	82.8262924316319	Z1_13	2008
372098.724	6410219.096	130	920.75415384271	32.5	230.188538460678	Z1_14	2008
370692.321	6411011.175	0	0	0	0,0	Z1_15	2008
370778.121	6410769.373	2	28.3560590036163	0.5	7.08901475090408	Z1_16	2008
371753.792	6410524.431	48	405.856611999161	12	101.46415299979	Z1_17	2008
370876.451	6411062.738	2	2.44075645507114	0.5	0.610189113767785	Z1_18	2008
371094.853	6411135.345	0	0	0	0,0	Z1_19	2008
371948.97	6409998.767	20	147.73951443917	5	36.9348786097924	Z1_2	2008
371765.221	6410060.121	38	335.854365396934	9.5	83.9635913492335	Z1_20	2008
370547.912	6410187.439	12	119.186094399569	3	29.7965235998923	Z1_21	2008
370752.406	6411239.103	152	818.342390108806	38	204.585597527201	Z1_22	2008
370876.095	6410077.667	6	55.6434531722917	1.5	13.9108632930729	Z1_23	2008
371033.37	6411067.165	12	27.4695788677957	3	6.86739471694892	Z1_24	2008
370814.163	6410701.298	6	49.2943441351845	1.5	12.3235860337961	Z1_3	2008
371661.092	6409840.077	0	0	0	0,0	Z1_4	2008
371054.422	6410521.467	14	99.6542965163046	3.5	24.9135741290761	Z1_5	2008
370529.116	6410663.171	2	5.35713312948687	0.5	1.33928328237172	Z1_6	2008
370545.687	6410564.875	4	35.0570057808927	1	8.76425144522317	Z1_7	2008
371261.853	6410535.714	12	57.8803751934742	3	14.4700937983685	Z1_8	2008
370378.773	6410258.033	8	64.2688040720027	2	16.0672010180007	Z1_9	2008
374658.306	6410531.729	34	235.875165356894	8.5	58.9687913392235	Z2_1	2008
375344.934	6410524.28	6	4.63499142289451	1.5	1.15874785572363	Z2_10	2008
375301.974	6410576.801	22	57.6308752714439	5.5	14.407718817861	Z2_11	2008
375706.126	6410388.811	56	199.671772099481	14	49.9179430248703	Z2_12	2008
374930.403	6410200.209	48	307.258782587971	12	76.8146956469927	Z2_13	2008
373552.939	6410067.232	2	33.1563410995717	0.5	8.28908527489292	Z2_14	2008
374405.119	6410086.237	0	0	0	0,0	Z2_15	2008
375707.865	6410129.321	0	0	0	0,0	Z2_16	2008
374933.339	6410484.734	22	38.0694914050065	5.5	9.51737285125163	Z2_17	2008
376017.742	6410295.131	2	15.2421941695635	0.5	3.81054854239087	Z2_2	2008
375513.398	6410689.79	36	132.809966033393	9	33.2024915083482	Z2_3	2008
375074.715	6411117.918	58	344.816375413074	14.5	86.2040938532685	Z2_4	2008
375628.937	6410458.942	12	76.653574215023	3	19.1633935537557	Z2_5	2008
375000.777	6410265.971	52	316.930113095131	13	79.2325282737827	Z2_6	2008
375266.748	6410428.579	18	72.3298413549413	4.5	18.0824603387353	Z2_7	2008
375228.934	6410443.579	52	288.931067046657	13	72.2327667616643	Z2_8	2008
375213.124	6410856.599	18	35.5192104669641	4.5	8.87980261674103	Z2_9	2008
376175.876	6407793.419	26	138.406666803507	6.5	34.6016667008766	Z3_1	2008
376495.495	6408032.14	0	0	0	0,0	Z3_10	2008
375983.69	6407641.954	12	112.437378499891	3	28.1093446249727	Z3_11	2008
376876.146	6407706.722	62	363.237169758854	15.5	90.8092924397136	Z3_12	2008
376541.054	6407648.151	114	734.215760110461	28.5	183.553940027615	Z3_13	2008
375983.676	6407453.814	4	23.7761732795702	1	5.94404331989255	Z3_14	2008
376250.397	6407915.93	32	222.490265673484	8	55.6225664183711	Z3_15	2008
377328.78	6407301.121	2	6.98473222693458	0.5	1.74618305673364	Z3_2	2008
376821.669	6407556.655	12	70.1232445577644	3	17.5308111394411	Z3_3	2008
375963.212	6407941.254	18	176.899758627294	4.5	44.2249396568236	Z3_4	2008
377384.068	6407987.477	22	118.083879058744	5.5	29.5209697646861	Z3_5	2008
376000.062	6407885.448	8	85.6204220622166	2	21.4051055155542	Z3_6	2008
376410.647	6407434.646	36	258.552240691534	9	64.6380601728836	Z3_7	2008
377392.974	6407851.622	50	148.397140768475	12.5	37.0992851921187	Z3_8	2008
377179.586	6407975.539	2	20.2006295013641	0.5	5.05015737534102	Z3_9	2008
372850.392	6413986.72	26	126.980970590469	6.5	31.7452426476172	A_1	2010
370518.119	6413671.379	10	26.9302137712051	2.5	6.73255344280126	A_10	2010
371560.332	6415344.568	0	0	0	0,0	A_11	2010
370265.892	6414410.246	6	74.4698642144318	1.5	18.6174660536079	A_12	2010
371307.664	6413653.087	10	47.3996603266028	2.5	11.8499150816507	A_13	2010
372146.745	6413824.444	4	36.4841246319477	1	9.12103115798691	A_14	2010
372015.227	6413482.608	36	148.363309988403	9	37.0908274971007	A_15	2010
372132.67	6414515.447	20	85.5984611976283	5	21.3996152994071	A_16	2010
371460.197	6412719.413	6	12.1696862988009	1.5	3.04242157470023	A_17	2010
371948.44	6414800.639	2	2.02883866249809	0.5	0.507209665624522	A_18	2010
372276.767	6412993.227	12	41.7597667580331	3	10.4399416895083	A_19	2010
372787.42	6413808.577	26	165.722113084648	6.5	41.4305282711621	A_2	2010
372744.218	6414261.833	0	0	0	0,0	A_20	2010
372886.798	6413811.093	6	34.3068920583516	1.5	8.57672301458791	A_21	2010
371305.061	6413585.086	4	17.7981764637342	1	4.44954411593354	A_22	2010
371833.789	6414303.192	2	2.02883866249809	0.5	0.507209665624522	A_23	2010
370340.425	6413928.749	0	0	0	0,0	A_24	2010
370670.323	6413931.059	16	136.918044232967	4	34.2295110582417	A_25	2010
372793.57	6413704.852	100	489.423395433307	25	122.355848858327	A_26	2010
370588.037	6415498.964	0	0	0	0,0	A_27	2010
371443.596	6412656.965	6	44.6727858989806	1.5	11.1681964747451	A_28	2010
370878.032	6414894.498	6	37.6824319546327	1.5	9.42060798865818	A_29	2010
371360.064	6412264.694	122	297.702238477188	30.5	74.4255596192969	A_3	2010
371306.247	6414534.099	20	97.578312152379	5	24.3945780380947	A_30	2010
370785.28	6414115.211	12	59.5272259697404	3	14.8818064924351	A_31	2010
370906.049	6412649.463	0	0	0	0,0	A_32	2010
371517.299	6413278.212	0	0	0	0,0	A_33	2010
370350.294	6413873.198	0	0	0	0,0	A_34	2010
371964.81	6414512.089	0	0	0	0,0	A_35	2010
371148.205	6412389.384	20	153.489012105727	5	38.3722530264317	A_36	2010
370332.623	6413735.348	0	0	0	0,0	A_37	2010
371368.217	6415347.587	0	0	0	0,0	A_38	2010
371150.863	6415091.092	4	26.2296533300097	1	6.55741333250243	A_39	2010
371019.502	6415290.716	4	29.2290581018127	1	7.30726452545317	A_4	2010
371549.548	6413363.572	0	0	0	0,0	A_40	2010
371063.363	6412397.867	0	0	0	0,0	A_41	2010
371043.284	6412638.246	0	0	0	0,0	A_42	2010
370340.522	6413727.711	0	0	0	0,0	A_43	2010
370882.276	6413895.159	16	157.198810948535	4	39.2997027371337	A_44	2010
372777.863	6413777.167	42	200.879539730695	10.5	50.2198849326737	A_45	2010
370805.694	6415431.577	0	0	0	0,0	A_46	2010
370407.834	6414402.079	4	85.6739164356828	1	21.4184791089207	A_47	2010
370454.192	6414839.335	0	0	0	0,0	A_48	2010
371222.162	6414715.521	8	102.52277194112	2	25.63069298528	A_49	2010
372643.701	6414021.055	0	0	0	0,0	A_5	2010
371848.627	6413732.229	2	2.44075645507114	0.5	0.610189113767785	A_50	2010
371032.185	6412656.572	0	0	0	0,0	A_51	2010
372912.975	6413852.051	8	43.618450127994	2	10.9046125319985	A_52	2010
370874.051	6413441.848	8	102.401045703283	2	25.6002614258208	A_53	2010
372005.616	6414673.984	0	0	0	0,0	A_54	2010
370757.636	6414502.602	0	0	0	0,0	A_55	2010
372057.341	6414081.494	46	120.769665144513	11.5	30.1924162861283	A_56	2010
373103.2	6413222.069	14	51.2472023781382	3.5	12.8118005945345	A_57	2010
372165.126	6414746.631	2	5.35713312948687	0.5	1.33928328237172	A_58	2010
372717.425	6414341.898	12	74.101151950797	3	18.5252879876993	A_59	2010
371086.892	6413583.025	42	142.930072290806	10.5	35.7325180727016	A_6	2010
370350.827	6413631.661	2	4.00614018290149	0.5	1.00153504572537	A_60	2010
372420.929	6412708.498	0	0	0	0,0	A_61	2010
372700.213	6414110.637	2	15.2421941695635	0.5	3.81054854239087	A_62	2010
370583.302	6414711.094	2	2.90543760532814	0.5	0.726359401332036	A_63	2010
373246.546	6413460.444	22	174.197975498751	5.5	43.5494938746877	A_64	2010
371899.382	6415065.483	6	4.2612390940089	1.5	1.06530977350223	A_65	2010
372703.419	6414068.198	0	0	0	0,0	A_66	2010
371134.756	6413765.37	0	0	0	0,0	A_67	2010
371742.586	6414569.975	0	0	0	0,0	A_68	2010
371092.533	6412561.541	10	82.7384109732397	2.5	20.6846027433099	A_7	2010
370323.883	6414577.053	0	0	0	0,0	A_8	2010
371419.418	6413858.511	6	24.9400718851581	1.5	6.23501797128953	A_81	2010
372923.963	6413508.014	40	164.758460562669	10	41.1896151406673	A_9	2010
377307.063	6409875.097	18	53.7226946746506	4.5	13.4306736686626	B_1	2010
377700.135	6409060.512	26	133.235549659773	6.5	33.3088874149433	B_10	2010
377541.878	6409130.128	358	1086.00752588395	89.5	271.501881470986	B_11	2010
375787.195	6410879.916	6	21.0299549232271	1.5	5.25748873080676	B_12	2010
374316.54	6412234.198	32	141.904630448824	8	35.4761576122059	B_13	2010
374484.664	6411401.167	22	117.309002681316	5.5	29.3272506703291	B_14	2010
376797.857	6409653.319	24	94.5864937502828	6	23.6466234375707	B_15	2010
373394.415	6412560.267	50	254.353509702903	12.5	63.5883774257257	B_16	2010
374479.678	6412148.587	26	122.803020274046	6.5	30.7007550685116	B_17	2010
373092.193	6413035.588	32	179.763853616427	8	44.9409634041066	B_18	2010
374596.063	6412062.941	36	190.73787920163	9	47.6844698004076	B_19	2010
377253.339	6409604.313	8	13.9193464588985	2	3.47983661472463	B_2	2010
378100	6409264.68	4	32.0336352221991	1	8.00840880554978	B_20	2010
377780.836	6408779.924	44	134.754707026676	11	33.688676756669	B_21	2010
378238.227	6408637.191	132	398.773887610988	33	99.6934719027469	B_22	2010
376947.53	6410362.947	2	8.91537105816279	0.5	2.2288427645407	B_23	2010
376441.723	6409477.381	0	0	0	0,0	B_24	2010
378785.179	6408301.525	0	0	0	0,0	B_25	2010
378424.918	6408501.869	38	134.799426030773	9.5	33.6998565076933	B_26	2010
373526.311	6413111.157	14	91.6688730977668	3.5	22.9172182744417	B_27	2010
374651.675	6412508.039	24	119.889008402805	6	29.9722521007012	B_28	2010
376723.116	6410268.083	14	55.7063796177556	3.5	13.9265949044389	B_29	2010
374410.914	6411522.286	76	290.907068444705	19	72.7267671111762	B_3	2010
376891.55	6410301.938	4	19.0861068499237	1	4.77152671248093	B_30	2010
375059.934	6411641.847	2	10.0026207358922	0.5	2.50065518397304	B_31	2010
373279.851	6413283.588	40	146.385545199983	10	36.5963862999957	B_32	2010
377918.585	6408910.542	4	15.9001032850974	1	3.97502582127434	B_33	2010
376830.288	6410032.102	52	187.331218902822	13	46.8328047257055	B_34	2010
378327.194	6408375.094	0	0	0	0,0	B_35	2010
374380.707	6412955.759	2	18.4431325689709	0.5	4.61078314224272	B_36	2010
376375.488	6409686.916	16	135.598813786697	4	33.8997034466742	B_37	2010
378260.979	6408405.908	8	47.9522222444511	2	11.9880555611128	B_38	2010
377024.618	6409075.045	14	113.777244304569	3.5	28.4443110761423	B_39	2010
374855.942	6411899.473	26	98.9709832962245	6.5	24.7427458240561	B_4	2010
374698.397	6412524.649	16	24.4037472096906	4	6.10093680242266	B_40	2010
375848.476	6411579.952	64	215.355857606297	16	53.8389644015742	B_41	2010
376692.716	6408796.054	0	0	0	0,0	B_42	2010
374707.86	6411893.843	18	62.2166234271656	4.5	15.5541558567914	B_43	2010
375093.23	6411738.854	2	16.7914410526356	0.5	4.19786026315891	B_44	2010
